Report generated on: 07-31-2024 18:27:31
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024"
"","World","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.63-2-MKD-TBPD.A","            Jet fuel (Mb/d)","","","","","","","--","--","--","--","--","--","0.2","0.2","0.4","0.4","0.4","0.4","0.3","0.8","0.606666666666667","0.477972602739726","0.434520547945205","0.152082191780822","0.108333333333333","0.130356164383562","0.0869041095890411","0.152082191780822","0.13","0.0651780821917808","0.152082191780822","0.0869041095890411","0.173333333333333","0.217260273972603","0.260712328767123","0.304164383561644","0.312","0.4385833150684931","0.4947450958904109","0.5866027397260274","0.1955342465753425","0.3480292328767123",".3551942010759639","",""
"INTL.64-2-MKD-TBPD.A","            Kerosene (Mb/d)","","","","","","","--","--","--","--","--","--","0.6","0","0","0","0","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"INTL.65-2-MKD-TBPD.A","            Distillate fuel oil (Mb/d)","","","","","","","--","--","--","--","--","--","5","5.6","1.1","4.9","6.3","7.5","6.2","6.6","6.31857923497268","5.33441095890411","5.47747945205479","6.80597260273973","6.93005464480874","6.98991780821918","7.01035616438356","7.46","7.07273224043716","7.99139726027397","8.09358904109589","8.52279452054795","8.51989071038251","9.11550684931507","9.58558904109589","11.1184657534247","11.392","12.83224235616438","12.61496219178082","13.63238356164384","11.97687671232877","13.58607024657534","13.86577020299824","",""
"INTL.66-2-MKD-TBPD.A","            Residual fuel oil (Mb/d)","","","","","","","--","--","--","--","--","--","6.9","7.8","9.2","7","7.9","6.6","6.6","5.4","6.22327868852459","4.30619178082192","5.23676712328767","4.12372602739726","4.07606557377049","4.37917808219178","5.09079452054795","5.85715068493151","3.85770491803279","4.43391780821918","3.66756164383562","3.17490410958904","3.56655737704918","2.73698630136986","2.22608219178082","1.9158904109589","1.963","1.412613369863014","1.191209424657534","1.350246575342466","1.532712328767123","1.57168701369863","1.604043742411464","",""
"INTL.67-2-MKD-TBPD.A","            Liquefied Petroleum Gases (Mb/d)","","","","","","","--","--","--","--","--","--","1.3","1.2","0.5","0.6","0.6","0.5","0.8","1","1.01420765027322","0.667397260273973","1.36657534246575","1.1758904109589","1.29945355191257","1.43013698630137","1.65260273972603","2.03397260273973","2.09180327868852","2.03397260273973","2.00219178082192","1.81150684931507","1.7431693989071","1.84328767123288","1.97041095890411","2.22465753424658","2.279","2.436635616438356","2.473596712328767","2.542465753424658","2.097534246575342","2.126486575342466","2.170265106710438","",""
"INTL.68-2-MKD-TBPD.A","            Other petroleum liquids (Mb/d)","","","","","","","--","--","--","--","--","--","1.4","1.9","0.8","0.3","1.1","0.7","4.7","2","1.13040983606557","1.57712328767123","1.91698630136986","1.66767123287671","1.96732240437158","1.98643835616438","1.93432876712329","1.98128767123288","1.99939890710383","1.40052054794521","1.58939726027397","2.33912328767123","2.25491803278689","2.25249315068493","2.29947945205479","2.52545205479452","2.588","2.401649424657534","1.856640410958905","2.16081095890411","1.984355917688239","2.086633224028642","2.129591284103335","",""
"","    Imports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.57-3-MKD-TBPD.A","                Crude oil including lease condensate (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","20.329","18.967","2.277","3.232","13.336","8.132","15.999","11.791","16.283","12.949","11.221","16.507","16.812","19.536","21.488","21.548","21.467","20.288","17.137","14.007","5.265","1.057","0","0","0","0","0","","","","","",""
"","    Exports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.57-4-MKD-TBPD.A","                Crude oil including lease condensate (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"","    Bunker","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.54-13-MKD-TBPD.A","        Refined petroleum products (Mb/d)","","","","","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0.8","0.1","0.4","0.1","0.2","0.1","0.0651780821917808","0.2","0.0869041095890411","0.0434520547945205","0.2","0.238986301369863","","","","","","","","","",""
"INTL.65-13-MKD-TBPD.A","            Distillate fuel oil (Mb/d)","","","","","","","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0.8","0.1","0.4","0.1","0","0","NA","NA","NA","NA","NA","NA","","","","","","","","","",""
"INTL.66-13-MKD-TBPD.A","            Residual fuel oil (Mb/d)","","","","","","","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"INTL.5-8-MKD-MMTCD.A","    Emissions (MMtonnes CO2)","--","--","--","--","--","--","--","--","--","--","--","--","2.9","3.2","2.8","2.9","3.5","3.2","2.9","2.9","3","2.5","2.9","2.7","2.7","2.6","2.9","2.8223091871395276","3.1","2.8","2.6167609972602746","2.654344723287672","2.6476540958904105","2.622150693150685","2.5972266794520538","2.8359842520548013","2.9137176550310944","3.099053586","3.012331357","3.09484993764","2.7235698002075","3.0480051900221","3.110755260750104","",""
"","Northern Mariana Islands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"none","        Total petroleum and other liquids (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"none","            Crude oil, NGPL, and other liquids (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"none","                Crude oil including lease condensate (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"none","                NGPL (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"none","                Other liquids (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"none","            Refinery processing gain (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"none","        Refined petroleum products (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"none","            Motor gasoline (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"none","            Jet fuel (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"none","            Kerosene (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"none","            Distillate fuel oil (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"none","            Residual fuel oil (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"none","            Liquefied Petroleum Gases (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"none","            Other petroleum liquids (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"none","    Consumption (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"none","        Refined petroleum products (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.62-2-MNP-TBPD.A","            Motor gasoline (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NA","NA","NA","","NA","",""
"INTL.63-2-MNP-TBPD.A","            Jet fuel (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NA","NA","NA","","NA","",""
"INTL.64-2-MNP-TBPD.A","            Kerosene (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NA","NA","NA","","NA","",""
"INTL.65-2-MNP-TBPD.A","            Distillate fuel oil (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NA","NA","NA","","NA","",""
"INTL.66-2-MNP-TBPD.A","            Residual fuel oil (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NA","NA","NA","","NA","",""
"INTL.67-2-MNP-TBPD.A","            Liquefied Petroleum Gases (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NA","NA","NA","","NA","",""
"INTL.68-2-MNP-TBPD.A","            Other petroleum liquids (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NA","NA","NA","","NA","",""
"","    Imports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.57-3-MNP-TBPD.A","                Crude oil including lease condensate (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NA","NA","","NA","","","",""
"","    Exports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.57-4-MNP-TBPD.A","                Crude oil including lease condensate (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NA","NA","","NA","","","",""
"","    Bunker","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"none","        Refined petroleum products (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"none","            Distillate fuel oil (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"none","            Residual fuel oil (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"none","    Emissions (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Norway","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.53-1-NOR-TBPD.A","        Total petroleum and other liquids (Mb/d)","485.8109262295082","474.45811232876713","492.3459424657534","614.9615123287671","707.2940136612021","772.596095890411","841.4901095890411","982.4860273972603","1113.0900655737705","1482.603087671233","1630.0080383561644","1870.8650547945206","2131.8848169398907","2376.512328767123","2684.921879452055","2893.232320547945","3222.535161202186","3263.167432876712","3122.167578082192","3122.3991671232875","3330.786281420765","3402.9359342465755","3321.8844794520546","3252.520509589041","3188.2365218579234","2971.795693150685","2782.334764383562","2560.1817534246575","2464.24368579235","2351.4501643835615","2142.1659767123288","2046.4747232876712","1922.1463163934427","1842.1960465753425","1892.6728671232877","1952.3567780821918","1999.399924590164","1974.9595945206438","1858.0662246576987","1742.7625863013864","2007.1670759561066","2030.8475376003942","1906.9277713098847","2024.7116939687005",""
"INTL.55-1-NOR-TBPD.A","            Crude oil, NGPL, and other liquids (Mb/d)","485.8109262295082","474.45811232876713","492.3459424657534","614.9615123287671","707.2940136612021","772.596095890411","841.4901095890411","982.4860273972603","1113.0900655737705","1482.603087671233","1630.0080383561644","1870.8650547945206","2131.8848169398907","2376.512328767123","2684.921879452055","2893.232320547945","3222.535161202186","3263.167432876712","3122.167578082192","3122.3991671232875","3330.786281420765","3402.9359342465755","3321.8844794520546","3252.520509589041","3180.3045218579236","2962.238693150685","2772.7487643835616","2551.0187534246575","2457.7021857923496","2344.3561643835615","2137.8338767123287","2042.5871232876711","1918.1690163934427","1838.4642465753425","1888.9187671232876","1948.0191780821917","1995.258524590164","1970.5147945206438","1853.6414246576987","1738.0949863013864","2002.7547759561066","2026.0218904108028","1902.1692054792932","2019.8352876709807",""
"INTL.57-1-NOR-TBPD.A","                Crude oil including lease condensate (Mb/d)","485.8333333333333","474.4767123287671","492.4164383561644","614.7945205479452","707.3196721311475","772.6849315068494","841.4246575342465","982.427397260274","1113.0027322404371","1482.7260273972602","1630","1870.9479452054795","2130.2049180327867","2279.8794520547945","2562.192010958904","2756.3791780821916","3081.0645737704917","3124.0404301369863","2994.825895890411","3001.9097315068493","3206.6167240437157","3214.690890410959","3118.574208219178","3029.681016438356","2946.449169398907","2689.7667616438357","2484.9443890410957","2264.3629424657533","2181.9562841530055","2067.4246575342468","1870.6054794520549","1759.5205479452054","1611.568306010929","1532.6712328767123","1562.1835616438357","1610.2712328767122","1647.9754098360656","1617.5295068493288","1516.8033424658686","1437.1357534247588","1713.0454098359235","1775.8134794519233","1704.2970410958767","1814.4840547942547",""
"INTL.58-1-NOR-TBPD.A","                NGPL (Mb/d)","","","","","46","52","71.59452054794521","79.6","94","93","96.2986301369863","93.7095890410959","93.97814207650273","96.63287671232877","122.72986849315069","136.85314246575342","141.47058743169399","139.12700273972604","127.34168219178082","120.48943561643836","124.16955737704917","188.24504383561643","203.31027123287672","222.83949315068494","233.7553524590164","272.3719315068493","287.70437534246577","286.5558109589041","274.74590163934425","275.93150684931504","267.22739726027396","281.24657534246575","305.89071038251365","305.46301369863016","326.5452054794521","337.7479452054794","346.21311475409834","351.44728767131505","335.30008219183014","299.4212328766274","288.17136612018305","248.67041095887944","196.33416438341644","203.81323287672603",""
